ID,Event
116240629181945,Tiger
116240629182021,Dragon
116240629182057,Tiger
116240629182134,Dragon
116240629182214,Tiger
116240629182248,Dragon
116240629182324,Dragon
116240629182401,Tiger
116240629182441,Tiger
116240629182518,Tiger
116240629182614,Tiger
116240629182702,Dragon
116240629182754,Tiger
116240629182847,Dragon
116240629182939,Dragon
116240629183030,Tiger
116240629183122,Tiger
116240629183215,Dragon
116240629183304,Tie
116240629183354,Tiger
116240629183442,Dragon
116240629183535,Tiger
116240629183628,Tiger
116240629183753,Tiger
116240629183841,Dragon
116240629183930,Dragon
116240629184018,Tiger
116240629184109,Dragon
116240629184159,Dragon
116240629184248,Dragon
116240629184340,Dragon
116240629184434,Dragon
116240629184530,Tiger
116240629184625,Tiger
116240629184714,Tiger
116240629184804,Tiger
116240629184857,Tiger
116240629184952,Dragon
116240629185043,Dragon
116240629185133,Tiger
116240629185225,Dragon
116240629185314,Tiger
116240629185404,Dragon
116240629185455,Tiger
116240629185620,Dragon
116240629185724,Tiger
116240629185820,Tiger
116240629185919,Dragon
116240629190021,Dragon
116240629190118,Tiger
116240629190214,Dragon
116240629190427,Dragon
116240629190525,Dragon
116240629190625,Tiger
116240629190724,Tiger
116240629190821,Tiger
116240629190918,Dragon
116240629191015,Dragon
116240629191128,Dragon
116240629191232,Dragon
116240629191329,Dragon
116240629191430,Tiger
116240629191532,Dragon
116240629191628,Tiger
116240629191724,Dragon
116240629191828,Tiger
116240629191926,Tiger
116240629192024,Dragon
116240629192119,Dragon
116240629192210,Tiger
116240629192304,Tiger
116240629192355,Tiger
116240629192449,Tiger
116240629192609,Tiger
116240629192726,Dragon
116240629192841,Tiger
116240629192958,Dragon
116240629193153,Dragon
116240629193302,Dragon
116240629193416,Dragon
116240629193532,Dragon
116240629193643,Dragon
116240629193758,Tiger
116240629193916,Tiger
116240629194028,Dragon
116240629194147,Tiger
116240629194310,Tiger
116240629194425,Dragon
116240629194536,Tiger
116240629194651,Dragon
116240629194803,Dragon
116240629194914,Tiger
116240629195024,Dragon
116240629195136,Tiger
116240629195253,Dragon
116240629195410,Tiger
116240629195509,Dragon
116240629195616,Tiger
116240629195713,Dragon
116240629195809,Dragon
116240629195910,Tiger
116240629200010,Dragon
116240629200115,Tiger
116240629200223,Dragon
116240629200324,Dragon
116240629200433,Dragon
116240629200637,Dragon
116240629200735,Dragon
116240629200840,Dragon
116240629200942,Tiger
116240629201036,Tiger
116240629201137,Tiger
116240629201238,Dragon
116240629201338,Dragon
116240629201440,Tiger
116240629201536,Tiger
116240629201634,Tiger
116240629201731,Tiger
116240629201830,Dragon
116240629201941,Dragon
116240629202043,Dragon
116240629202144,Dragon
116240629202241,Dragon
116240629202340,Tiger
116240629202445,Tiger
116240629202549,Tiger
116240629202639,Tiger
116240629202725,Dragon
116240629202813,Dragon
116240629202901,Tiger
116240629202948,Tiger
116240629203038,Tiger
116240629203156,Tiger
116240629203241,Dragon
116240629203331,Tiger
116240629203422,Dragon
116240629203509,Dragon
116240629203556,Tiger
116240629203644,Dragon
116240629203738,Dragon
116240629203828,Tiger
116240629203916,Tiger
116240629204001,Tiger
116240629204049,Dragon
116240629204136,Tiger
116240629204222,Dragon
116240629204313,Dragon
116240629204400,Dragon
116240629204448,Dragon
116240629204539,Dragon
116240629204630,Tiger
116240629204722,Tiger
116240629204808,Tie
116240629204900,Dragon
116240629204950,Dragon
116240629205041,Dragon
116240629205127,Tiger
116240629205215,Dragon
116240629205259,Tiger
116240629205345,Dragon
116240629205511,Tiger
116240629205551,Dragon
116240629205633,Dragon
116240629205710,Dragon
116240629205747,Dragon
116240629205822,Tiger
116240629205857,Dragon
116240629205933,Tiger
116240629210007,Dragon
116240629210040,Tiger
116240629210117,Tiger
116240629210153,Tiger
116240629210227,Tiger
116240629210302,Dragon
116240629210337,Tiger
116240629210409,Tiger
116240629210442,Dragon
116240629210516,Dragon
116240629210550,Tiger
116240629210624,Dragon
116240629210657,Dragon
116240629210731,Dragon
116240629210806,Tiger
116240629210926,Dragon
116240629211003,Tiger
116240629211038,Dragon
116240629211112,Dragon
116240629211149,Dragon
116240629211224,Dragon
116240629211300,Dragon
116240629211338,Dragon
116240629211414,Tiger
116240629211450,Tie
116240629211528,Dragon
116240629211604,Tiger
116240629211637,Tiger
116240629211713,Dragon
116240629211747,Dragon
116240629211819,Dragon
116240629211854,Tiger
116240629211930,Dragon
116240629212004,Tiger
116240629212039,Dragon
116240629212112,Dragon
116240629212146,Tiger
116240629212219,Dragon
116240629212255,Tiger
116240629212346,Dragon
116240629212420,Tiger
116240629212456,Dragon
116240629212558,Dragon
116240629212649,Dragon
116240629212742,Tiger
116240629212832,Tiger
116240629212922,Tiger
116240629213009,Dragon
116240629213100,Dragon
116240629213150,Tiger
116240629213241,Tiger
116240629213331,Dragon
116240629213420,Tiger
116240629213511,Dragon
116240629213604,Dragon
116240629213656,Tiger
116240629213750,Tiger
116240629213839,Tiger
116240629213932,Tiger
116240629214022,Dragon
116240629214115,Tiger
116240629214333,Dragon
116240629214422,Tiger
116240629214513,Tiger
116240629214609,Dragon
116240629214756,Dragon
116240629214850,Dragon
116240629214941,Tiger
116240629215032,Dragon
116240629215121,Dragon
116240629215212,Dragon
116240629215306,Dragon
116240629215359,Tiger
116240629215449,Tiger
116240629215605,Tiger
116240629215706,Tiger
116240629215806,Tiger
116240629215900,Dragon
116240629220004,Dragon
116240629220058,Tiger
116240629220158,Tiger
116240629220253,Tiger
116240629220347,Tiger
116240629220443,Dragon
116240629220538,Dragon
116240629220634,Tiger
116240629220730,Dragon
116240629220819,Tiger
116240629220913,Dragon
116240629221012,Tiger
116240629221106,Tiger
116240629221159,Tiger
116240629221419,Dragon
116240629221509,Dragon
116240629221607,Dragon
116240629221700,Tiger
116240629221754,Tiger
116240629221849,Dragon
116240629221945,Dragon
116240629222040,Dragon
116240629222140,Tiger
116240629222237,Tiger
116240629222336,Dragon
116240629222433,Tiger
116240629222531,Tiger
116240629222626,Tiger
116240629222720,Dragon
116240629222810,Tiger
116240629223002,Tiger
116240629223119,Tiger
116240629223228,Tiger
116240629223350,Dragon
116240629223501,Dragon
116240629223610,Tie
116240629223728,Dragon
116240629223935,Dragon
116240629224041,Tiger
116240629224149,Dragon
116240629224256,Dragon
116240629224407,Dragon
116240629224514,Tiger
116240629224621,Tiger
116240629224726,Dragon
116240629224832,Tiger
116240629224937,Dragon
116240629225048,Tiger
116240629225149,Tiger
116240629225254,Dragon
116240629225349,Tiger
116240629225451,Dragon
116240629225549,Tiger
116240629225640,Tiger
116240629225737,Tiger
116240629225833,Dragon
116240629225933,Tiger
116240629230026,Tiger
116240629230119,Dragon
116240629230322,Tiger
116240629230416,Tiger
116240629230511,Dragon
116240629230605,Dragon
116240629230701,Tiger
116240629230757,Tiger
116240629230849,Tiger
116240629230951,Dragon
116240629231045,Dragon
116240629231139,Dragon
116240629231237,Dragon
116240629231332,Dragon
116240629231428,Dragon
116240629231522,Tiger
116240629231629,Dragon
116240629231729,Tiger
116240629231824,Dragon
116240629231916,Tiger
116240629232011,Dragon
116240629232059,Tiger
116240629232149,Tiger
116240629232248,Tiger
116240629232340,Dragon
116240629232448,Dragon
116240629232543,Tiger
116240629232638,Dragon
116240629232838,Tiger
116240629232931,Tiger
116240629233019,Tiger
116240629233110,Tiger
116240629233156,Dragon
116240629233245,Tiger
116240629233333,Tiger
116240629233425,Tiger
116240629233510,Tiger
116240629233558,Dragon
116240629233650,Tiger
116240629233739,Tiger
116240629233828,Dragon
116240629233917,Dragon
116240629234004,Tiger
116240629234048,Dragon
116240629234136,Dragon
116240629234226,Tiger
116240629234316,Dragon
116240629234401,Tiger
116240629234447,Dragon
116240629234532,Tiger
116240629234616,Dragon
116240629234702,Dragon
116240629234749,Tiger
116240629234835,Tiger
116240629234918,Dragon
116240629235010,Tiger
116240629235143,Dragon
116240629235234,Tiger
116240629235322,Dragon
116240629235410,Dragon
116240629235456,Tiger
116240629235540,Dragon
116240629235626,Dragon
116240629235712,Tiger
116240629235759,Tiger
116240629235845,Dragon
116240629235931,Tiger
116240630000013,Tiger
116240630000116,Dragon
116240630000219,Dragon
116240630000317,Dragon
116240630000415,Dragon
116240630000512,Tie
116240630000607,Dragon
116240630000702,Dragon
116240630000759,Dragon
116240630000857,Dragon
116240630000951,Dragon
116240630001051,Tiger
116240630001148,Dragon
116240630001244,Dragon
116240630001342,Tiger
116240630001438,Tiger
116240630001536,Dragon
116240630001631,Dragon
116240630001736,Tiger
116240630001927,Dragon
116240630002026,Dragon
116240630002122,Dragon
116240630002219,Tiger
116240630002319,Dragon
116240630002420,Dragon
116240630002519,Tiger
116240630002620,Tiger
116240630002716,Dragon
116240630002816,Dragon
116240630002909,Tiger
116240630003006,Tiger
116240630003103,Tiger
116240630003157,Dragon
116240630003253,Tiger
116240630003348,Dragon
116240630003445,Dragon
116240630003544,Dragon
116240630003640,Tiger
116240630003737,Tiger
116240630003835,Tiger
116240630003932,Dragon
116240630004031,Dragon
116240630004128,Tiger
116240630004229,Tiger
116240630004325,Dragon
116240630004422,Tiger
116240630004519,Dragon
116240630004617,Dragon
116240630004714,Dragon
116240630004813,Tiger
116240630004908,Tiger
116240630005004,Tiger
116240630005150,Tiger
116240630005309,Dragon
116240630005409,Dragon
116240630005509,Dragon
116240630005605,Dragon
116240630005703,Dragon
116240630005801,Dragon
116240630005859,Tiger
116240630005955,Tiger
116240630010046,Dragon
116240630010145,Dragon
116240630010247,Dragon
116240630010345,Dragon
116240630010442,Dragon
116240630010542,Dragon
116240630010641,Tiger
116240630010740,Tiger
116240630010838,Dragon
116240630010936,Tiger
116240630011038,Tiger
116240630011136,Dragon
116240630011234,Tiger
116240630011333,Tiger
116240630011428,Dragon
116240630011527,Dragon
116240630011623,Tiger
116240630011722,Dragon
116240630011822,Dragon
116240630011922,Dragon
116240630012022,Dragon
116240630012118,Dragon
116240630012212,Tie
116240630012307,Dragon
116240630012411,Tiger
116240630012536,Tiger
116240630012636,Dragon
116240630012734,Tiger
116240630012831,Dragon
116240630012937,Tiger
116240630013024,Tiger
116240630013116,Dragon
116240630013207,Tiger
116240630013256,Tiger
116240630013346,Tiger
116240630013432,Tiger
116240630013519,Tiger
116240630013606,Tiger
116240630013655,Dragon
116240630013741,Dragon
116240630013827,Tiger
116240630013913,Dragon
116240630014000,Tiger
116240630014045,Dragon
116240630014137,Dragon
116240630014222,Tiger
116240630014307,Dragon
116240630014352,Dragon
116240630014437,Tiger
116240630014521,Dragon
116240630014609,Tiger
116240630014654,Dragon
116240630014742,Dragon
116240630014827,Tiger
116240630015021,Tiger
116240630015105,Dragon
116240630015149,Tiger
116240630015233,Dragon
116240630015319,Dragon
116240630015406,Tiger
116240630015450,Dragon
116240630015608,Dragon
116240630015735,Dragon
116240630015826,Tiger
116240630015918,Tiger
116240630020010,Dragon
116240630020059,Tiger
116240630020147,Tiger
116240630020237,Dragon
116240630020325,Tiger
116240630020412,Tiger
116240630020502,Tiger
116240630020554,Dragon
116240630020641,Tiger
116240630020727,Tiger
116240630020813,Dragon
116240630020902,Tiger
116240630020946,Dragon
116240630021033,Dragon
116240630021119,Tiger
116240630021203,Tiger
116240630021248,Tiger
116240630021336,Tiger
116240630021421,Tiger
116240630021505,Tiger
116240630021550,Tiger
116240630021636,Dragon
116240630021720,Dragon
116240630021805,Dragon
116240630021850,Tiger
116240630021934,Dragon
116240630022015,Tiger
116240630022058,Tiger
116240630022144,Tiger
116240630022226,Tiger
116240630022319,Tiger
116240630022447,Dragon
116240630022535,Dragon
116240630022625,Dragon
116240630022728,Dragon
116240630022817,Tiger
116240630022901,Dragon
116240630022946,Tiger
116240630023031,Tiger
116240630023118,Tiger
116240630023201,Tiger
116240630023245,Tiger
116240630023328,Tiger
116240630023412,Tiger
116240630023458,Tiger
116240630023541,Dragon
116240630023624,Dragon
116240630023708,Tiger
116240630023751,Dragon
116240630023837,Tiger
116240630023920,Dragon
116240630024009,Tiger
116240630024055,Dragon
116240630024140,Tiger
116240630024225,Tiger
116240630024308,Tie
116240630024353,Tiger
116240630024436,Dragon
116240630024521,Dragon
116240630024604,Dragon
116240630024648,Tiger
116240630024739,Dragon
116240630024843,Dragon
116240630024954,Tiger
116240630025038,Dragon
116240630025124,Dragon
116240630025211,Tiger
116240630025300,Dragon
116240630025345,Tiger
116240630025429,Dragon
116240630025513,Tiger
116240630025610,Tiger
116240630025706,Dragon
116240630025758,Tiger
116240630025900,Dragon
116240630025959,Tiger
116240630030056,Dragon
116240630030150,Dragon
116240630030244,Dragon
116240630030338,Dragon
116240630030433,Dragon
116240630030529,Tiger
116240630030623,Tiger
116240630030719,Dragon
116240630030813,Tiger
116240630030905,Dragon
116240630031004,Tiger
116240630031058,Tiger
116240630031155,Tiger
116240630031249,Dragon
116240630031344,Dragon
116240630031438,Dragon
116240630031535,Dragon
116240630031633,Tiger
116240630031728,Tiger
116240630031826,Tiger
116240630032033,Dragon
116240630032128,Tiger
116240630032225,Tiger
116240630032320,Tiger
116240630032414,Tiger
116240630032507,Dragon
116240630032612,Tiger
116240630032714,Tiger
116240630032806,Tiger
116240630032900,Dragon
116240630032957,Dragon
116240630033053,Dragon
116240630033147,Tiger
116240630033242,Tiger
116240630033333,Dragon
116240630033428,Tiger
116240630033526,Tiger
116240630033730,Dragon
116240630033827,Tiger
116240630033924,Tiger
116240630034025,Tiger
116240630034124,Dragon
116240630034224,Dragon
116240630034323,Tiger
116240630034424,Dragon
116240630034529,Tiger
116240630034624,Tiger
116240630034725,Dragon
116240630034822,Dragon
116240630034919,Dragon
116240630035016,Tiger
116240630035109,Dragon
116240630035222,Tiger
116240630035355,Tiger
116240630035458,Dragon
116240630035604,Tiger
116240630035704,Dragon
116240630035807,Dragon
116240630035910,Dragon
116240630040010,Dragon
116240630040113,Tiger
116240630040213,Tiger
116240630040316,Tiger
116240630040418,Dragon
116240630040519,Tiger
116240630040619,Dragon
116240630040722,Dragon
116240630040821,Dragon
116240630040921,Tiger
116240630041022,Tiger
116240630041123,Tiger
116240630041223,Tiger
